physics_tick,simulation_time_s,body_name,role,obstacle_pair_active,persistent_or_penetrating,body_collision,source,reason
380,3.1666666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
381,3.175,base_link,BODY,False,False,False,body_contacts.jsonl,
382,3.183333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
383,3.1916666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
384,3.2,base_link,BODY,False,False,False,body_contacts.jsonl,
385,3.2083333333333335,base_link,BODY,False,False,False,body_contacts.jsonl,
386,3.216666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
387,3.225,base_link,BODY,False,False,False,body_contacts.jsonl,
388,3.2333333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
389,3.2416666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
390,3.25,base_link,BODY,False,False,False,body_contacts.jsonl,
391,3.2583333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
392,3.2666666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
393,3.275,base_link,BODY,False,False,False,body_contacts.jsonl,
394,3.283333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
395,3.2916666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
396,3.3,base_link,BODY,False,False,False,body_contacts.jsonl,
397,3.308333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
398,3.3166666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
399,3.3249999999999997,base_link,BODY,False,False,False,body_contacts.jsonl,
400,3.3333333333333335,base_link,BODY,False,False,False,body_contacts.jsonl,
401,3.341666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
402,3.35,base_link,BODY,False,False,False,body_contacts.jsonl,
403,3.3583333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
404,3.3666666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
405,3.375,base_link,BODY,False,False,False,body_contacts.jsonl,
406,3.3833333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
407,3.3916666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
408,3.4,base_link,BODY,False,False,False,body_contacts.jsonl,
409,3.408333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
410,3.4166666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
411,3.425,base_link,BODY,False,False,False,body_contacts.jsonl,
412,3.433333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
413,3.4416666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
414,3.4499999999999997,base_link,BODY,False,False,False,body_contacts.jsonl,
415,3.4583333333333335,base_link,BODY,False,False,False,body_contacts.jsonl,
416,3.466666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
417,3.475,base_link,BODY,False,False,False,body_contacts.jsonl,
418,3.4833333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
419,3.4916666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
420,3.5,base_link,BODY,False,False,False,body_contacts.jsonl,
421,3.5083333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
422,3.5166666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
423,3.525,base_link,BODY,False,False,False,body_contacts.jsonl,
424,3.533333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
425,3.5416666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
426,3.55,base_link,BODY,False,False,False,body_contacts.jsonl,
427,3.558333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
428,3.5666666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
429,3.5749999999999997,base_link,BODY,False,False,False,body_contacts.jsonl,
430,3.5833333333333335,base_link,BODY,False,False,False,body_contacts.jsonl,
431,3.591666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
432,3.6,base_link,BODY,False,False,False,body_contacts.jsonl,
433,3.6083333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
434,3.6166666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
435,3.625,base_link,BODY,False,False,False,body_contacts.jsonl,
436,3.6333333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
437,3.6416666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
438,3.65,base_link,BODY,False,False,False,body_contacts.jsonl,
439,3.658333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
440,3.6666666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
441,3.675,base_link,BODY,False,False,False,body_contacts.jsonl,
442,3.683333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
443,3.6916666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
444,3.6999999999999997,base_link,BODY,False,False,False,body_contacts.jsonl,
445,3.7083333333333335,base_link,BODY,False,False,False,body_contacts.jsonl,
446,3.716666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
447,3.725,base_link,BODY,False,False,False,body_contacts.jsonl,
448,3.7333333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
449,3.7416666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
450,3.75,base_link,BODY,False,False,False,body_contacts.jsonl,
451,3.7583333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
452,3.7666666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
453,3.775,base_link,BODY,False,False,False,body_contacts.jsonl,
454,3.783333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
455,3.7916666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
456,3.8,base_link,BODY,False,False,False,body_contacts.jsonl,
457,3.808333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
458,3.8166666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
459,3.8249999999999997,base_link,BODY,False,False,False,body_contacts.jsonl,
460,3.8333333333333335,base_link,BODY,False,False,False,body_contacts.jsonl,
461,3.841666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
462,3.85,base_link,BODY,False,False,False,body_contacts.jsonl,
463,3.8583333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
464,3.8666666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
465,3.875,base_link,BODY,False,False,False,body_contacts.jsonl,
466,3.8833333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
467,3.8916666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
468,3.9,base_link,BODY,False,False,False,body_contacts.jsonl,
469,3.908333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
470,3.9166666666666665,base_link,BODY,False,False,False,body_contacts.jsonl,
471,3.925,base_link,BODY,False,False,False,body_contacts.jsonl,
472,3.933333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
473,3.9416666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
474,3.9499999999999997,base_link,BODY,False,False,False,body_contacts.jsonl,
475,3.9583333333333335,base_link,BODY,False,False,False,body_contacts.jsonl,
476,3.966666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
477,3.975,base_link,BODY,False,False,False,body_contacts.jsonl,
478,3.9833333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
479,3.9916666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
480,4.0,base_link,BODY,False,False,False,body_contacts.jsonl,
481,4.008333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
482,4.016666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
483,4.025,base_link,BODY,False,False,False,body_contacts.jsonl,
484,4.033333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
485,4.041666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
486,4.05,base_link,BODY,False,False,False,body_contacts.jsonl,
487,4.058333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
488,4.066666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
489,4.075,base_link,BODY,False,False,False,body_contacts.jsonl,
490,4.083333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
491,4.091666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
492,4.1,base_link,BODY,False,False,False,body_contacts.jsonl,
493,4.108333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
494,4.116666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
495,4.125,base_link,BODY,False,False,False,body_contacts.jsonl,
496,4.133333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
497,4.141666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
498,4.15,base_link,BODY,False,False,False,body_contacts.jsonl,
499,4.158333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
500,4.166666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
501,4.175,base_link,BODY,False,False,False,body_contacts.jsonl,
502,4.183333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
503,4.191666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
504,4.2,base_link,BODY,False,False,False,body_contacts.jsonl,
505,4.208333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
506,4.216666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
507,4.225,base_link,BODY,False,False,False,body_contacts.jsonl,
508,4.233333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
509,4.241666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
510,4.25,base_link,BODY,False,False,False,body_contacts.jsonl,
511,4.258333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
512,4.266666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
513,4.275,base_link,BODY,False,False,False,body_contacts.jsonl,
514,4.283333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
515,4.291666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
516,4.3,base_link,BODY,False,False,False,body_contacts.jsonl,
517,4.308333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
518,4.316666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
519,4.325,base_link,BODY,False,False,False,body_contacts.jsonl,
520,4.333333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
521,4.341666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
522,4.35,base_link,BODY,False,False,False,body_contacts.jsonl,
523,4.358333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
524,4.366666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
525,4.375,base_link,BODY,False,False,False,body_contacts.jsonl,
526,4.383333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
527,4.391666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
528,4.4,base_link,BODY,False,False,False,body_contacts.jsonl,
529,4.408333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
530,4.416666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
531,4.425,base_link,BODY,False,False,False,body_contacts.jsonl,
532,4.433333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
533,4.441666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
534,4.45,base_link,BODY,False,False,False,body_contacts.jsonl,
535,4.458333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
536,4.466666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
537,4.475,base_link,BODY,False,False,False,body_contacts.jsonl,
538,4.483333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
539,4.491666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
540,4.5,base_link,BODY,False,False,False,body_contacts.jsonl,
541,4.508333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
542,4.516666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
543,4.525,base_link,BODY,False,False,False,body_contacts.jsonl,
544,4.533333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
545,4.541666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
546,4.55,base_link,BODY,False,False,False,body_contacts.jsonl,
547,4.558333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
548,4.566666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
549,4.575,base_link,BODY,False,False,False,body_contacts.jsonl,
550,4.583333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
551,4.591666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
552,4.6,base_link,BODY,False,False,False,body_contacts.jsonl,
553,4.608333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
554,4.616666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
555,4.625,base_link,BODY,False,False,False,body_contacts.jsonl,
556,4.633333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
557,4.641666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
558,4.65,base_link,BODY,False,False,False,body_contacts.jsonl,
559,4.658333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
560,4.666666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
561,4.675,base_link,BODY,False,False,False,body_contacts.jsonl,
562,4.683333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
563,4.691666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
564,4.7,base_link,BODY,False,False,False,body_contacts.jsonl,
565,4.708333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
566,4.716666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
567,4.725,base_link,BODY,False,False,False,body_contacts.jsonl,
568,4.733333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
569,4.741666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
570,4.75,base_link,BODY,False,False,False,body_contacts.jsonl,
571,4.758333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
572,4.766666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
573,4.775,base_link,BODY,False,False,False,body_contacts.jsonl,
574,4.783333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
575,4.791666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
576,4.8,base_link,BODY,False,False,False,body_contacts.jsonl,
577,4.808333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
578,4.816666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
579,4.825,base_link,BODY,False,False,False,body_contacts.jsonl,
580,4.833333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
581,4.841666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
582,4.85,base_link,BODY,False,False,False,body_contacts.jsonl,
583,4.858333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
584,4.866666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
585,4.875,base_link,BODY,False,False,False,body_contacts.jsonl,
586,4.883333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
587,4.891666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
588,4.9,base_link,BODY,False,False,False,body_contacts.jsonl,
589,4.908333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
590,4.916666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
591,4.925,base_link,BODY,False,False,False,body_contacts.jsonl,
592,4.933333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
593,4.941666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
594,4.95,base_link,BODY,False,False,False,body_contacts.jsonl,
595,4.958333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
596,4.966666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
597,4.975,base_link,BODY,False,False,False,body_contacts.jsonl,
598,4.983333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
599,4.991666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
600,5.0,base_link,BODY,False,False,False,body_contacts.jsonl,
601,5.008333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
602,5.016666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
603,5.025,base_link,BODY,False,False,False,body_contacts.jsonl,
604,5.033333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
605,5.041666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
606,5.05,base_link,BODY,False,False,False,body_contacts.jsonl,
607,5.058333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
608,5.066666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
609,5.075,base_link,BODY,False,False,False,body_contacts.jsonl,
610,5.083333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
611,5.091666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
612,5.1,base_link,BODY,False,False,False,body_contacts.jsonl,
